,Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
140,2024-09-01 14:17:17.969,0 days 02:09:34.050000,81,316.41870370370333,0 days 00:00:17.816000,10858,224,5,99,False,0,pos,1114.6151739093016,0.19418102788071898,OnTrack,-426,10248,1932
141,2024-09-01 14:17:18.076,0 days 02:09:34.157000,81,318.93722222222186,0 days 00:00:17.923000,10637,230,6,99,False,0,car,1121.5513888888886,0.19538941027660353,OnTrack,-426,10344,1932
142,2024-09-01 14:17:18.249,0 days 02:09:34.330000,81,320.79833333333295,0 days 00:00:18.096000,10749,232,6,99,False,0,pos,1132.7717632678778,0.197344151142437,OnTrack,-426,10494,1933
143,2024-09-01 14:17:18.276,0 days 02:09:34.357000,81,322.65944444444403,0 days 00:00:18.123000,10862,234,6,99,False,0,car,1134.5513888888888,0.19765418597815412,OnTrack,-425,10513,1933
144,2024-09-01 14:17:18.676,0 days 02:09:34.757000,81,329.1038888888884,0 days 00:00:18.523000,11118,246,6,99,False,0,car,1161.884722222222,0.20241602206859377,OnTrack,-419,10716,1933
145,2024-09-01 14:17:18.729,0 days 02:09:34.810000,81,329.96314814814764,0 days 00:00:18.576000,11239,246,6,99,False,0,pos,1165.526411006115,0.20305045347400685,OnTrack,-417,10750,1934
146,2024-09-01 14:17:18.789,0 days 02:09:34.870000,81,330.8224074074069,0 days 00:00:18.636000,11360,247,6,99,False,0,pos,1169.6495709931185,0.2037687636703277,OnTrack,-414,10792,1935
147,2024-09-01 14:17:18.836,0 days 02:09:34.917000,81,331.68166666666616,0 days 00:00:18.683000,11482,248,6,99,False,0,car,1172.9069444444442,0.20433624215059218,OnTrack,-411,10827,1935
148,2024-09-01 14:17:19.076,0 days 02:09:35.157000,81,335.14833333333263,0 days 00:00:18.923000,11646,255,6,99,False,0,car,1189.9069444444442,0.20729787191415833,OnTrack,-396,11030,1936
149,2024-09-01 14:17:19.169,0 days 02:09:35.250000,81,336.81499999999926,0 days 00:00:19.016000,11646,257,6,99,False,0,pos,1196.5684689245843,0.20845839951245876,OnTrack,-390,11101,1936
150,2024-09-01 14:17:19.316,0 days 02:09:35.397000,81,338.4816666666659,0 days 00:00:19.163000,11646,259,6,99,False,0,car,1207.173611111111,0.2103059586151922,OnTrack,-380,11194,1935
151,2024-09-01 14:17:19.476,0 days 02:09:35.557000,81,340.52611111111037,0 days 00:00:19.323000,10554,263,7,99,False,0,car,1218.8625,0.21234232104085987,OnTrack,-369,11284,1935
152,2024-09-01 14:17:19.550,0 days 02:09:35.631000,81,342.26986111111034,0 days 00:00:19.397000,10653,265,7,99,False,0,pos,1224.3162474867893,0.21329243756320393,OnTrack,-363,11332,1936
153,2024-09-01 14:17:19.755,0 days 02:09:35.836000,81,344.0136111111103,0 days 00:00:19.602000,10752,267,7,100,False,0,car,1239.5549999999998,0.21594723421042408,OnTrack,-339,11481,1935
154,2024-09-01 14:17:19.770,0 days 02:09:35.851000,81,344.6358333333326,0 days 00:00:19.617000,10775,268,7,99,False,0,pos,1240.6752948050573,0.21614240470681392,OnTrack,-338,11493,1936
155,2024-09-01 14:17:19.850,0 days 02:09:35.931000,81,345.25805555555485,0 days 00:00:19.697000,10798,269,7,99,False,0,pos,1246.662108719319,0.217185388605485,OnTrack,-327,11552,1936
156,2024-09-01 14:17:19.915,0 days 02:09:35.996000,81,345.8802777777771,0 days 00:00:19.762000,10822,270,7,99,False,0,car,1251.5549999999998,0.21803779639647078,OnTrack,-318,11597,1935
157,2024-09-01 14:17:20.070,0 days 02:09:36.151000,81,347.39694444444376,0 days 00:00:19.917000,10940,272,7,99,False,0,pos,1263.3555641139633,0.2200936141556934,OnTrack,-293,11714,1936
158,2024-09-01 14:17:20.195,0 days 02:09:36.276000,81,348.9136111111104,0 days 00:00:20.042000,11059,275,7,100,False,0,car,1272.9438888888888,0.2217640299225262,OnTrack,-254,11855,1936
159,2024-09-01 14:17:20.330,0 days 02:09:36.411000,81,349.75805555555485,0 days 00:00:20.177000,11104,276,7,100,False,0,pos,1283.324154683813,0.2235724125185247,OnTrack,-209,12010,1937
160,2024-09-01 14:17:20.355,0 days 02:09:36.436000,81,350.6024999999993,0 days 00:00:20.202000,11150,277,7,100,False,0,car,1285.2549999999999,0.22390879186895185,OnTrack,-202,12032,1937
161,2024-09-01 14:17:20.755,0 days 02:09:36.836000,81,354.4913888888882,0 days 00:00:20.602000,11383,282,7,100,False,0,car,1316.5883333333331,0.22936748202140705,OnTrack,-129,12225,1937
162,2024-09-01 14:17:20.790,0 days 02:09:36.871000,81,355.42472222222153,0 days 00:00:20.637000,11437,283,7,100,False,0,pos,1319.3612213372376,0.22985055658866577,OnTrack,-121,12245,1937
163,2024-09-01 14:17:20.990,0 days 02:09:37.071000,81,356.35805555555487,0 days 00:00:20.837000,11491,285,7,100,False,0,pos,1335.2917598575502,0.23262587170815963,OnTrack,-56,12390,1936
164,2024-09-01 14:17:21.190,0 days 02:09:37.271000,81,357.2913888888882,0 days 00:00:21.037000,11545,286,7,100,False,0,pos,1351.3568284416685,0.23542462378300993,OnTrack,46,12589,1937
165,2024-09-01 14:17:21.235,0 days 02:09:37.316000,81,358.22472222222154,0 days 00:00:21.082000,11599,288,7,100,False,0,car,1354.9883333333332,0.23605728101675644,OnTrack,66,12627,1937
166,2024-09-01 14:17:21.475,0 days 02:09:37.556000,81,359.8247222222217,0 days 00:00:21.322000,10479,292,7,100,False,0,car,1374.4549999999997,0.2394486374518988,OnTrack,153,12766,1936
167,2024-09-01 14:17:21.670,0 days 02:09:37.751000,81,360.55805555555503,0 days 00:00:21.517000,10436,293,7,100,False,0,pos,1390.370536402534,0.24222133899971443,OnTrack,220,12862,1936
168,2024-09-01 14:17:21.715,0 days 02:09:37.796000,81,361.2913888888884,0 days 00:00:21.562000,10394,294,8,100,False,0,car,1394.0549999999998,0.24286322235577507,OnTrack,236,12886,1935
169,2024-09-01 14:17:21.830,0 days 02:09:37.911000,81,361.9913888888884,0 days 00:00:21.677000,10450,295,8,100,False,0,pos,1403.4904661655737,0.24450700808689768,OnTrack,297,12968,1936
170,2024-09-01 14:17:21.955,0 days 02:09:38.036000,81,362.69138888888847,0 days 00:00:21.802000,10506,296,8,100,False,0,car,1413.788333333333,0.24630103572838513,OnTrack,423,13117,1937
171,2024-09-01 14:17:21.990,0 days 02:09:38.071000,81,363.3913888888884,0 days 00:00:21.837000,10557,297,8,100,False,0,pos,1416.6815857178324,0.2468050793975288,OnTrack,457,13156,1938
172,2024-09-01 14:17:22.235,0 days 02:09:38.316000,81,364.09138888888833,0 days 00:00:22.082000,10608,299,8,100,False,0,car,1437.0438888888887,0.2503524678167145,OnTrack,581,13289,1938
173,2024-09-01 14:17:22.470,0 days 02:09:38.551000,81,364.66175925925876,0 days 00:00:22.317000,10630,300,8,100,False,0,pos,1456.7156544988347,0.25377955525979173,OnTrack,661,13353,1938
174,2024-09-01 14:17:22.650,0 days 02:09:38.731000,81,365.2321296296291,0 days 00:00:22.497000,10652,301,8,100,False,0,pos,1471.849955903018,0.25641615511210997,OnTrack,777,13451,1939
175,2024-09-01 14:17:22.675,0 days 02:09:38.756000,81,365.80249999999955,0 days 00:00:22.522000,10674,302,8,100,False,0,car,1473.9549999999995,0.25678288224453577,OnTrack,793,13464,1939
176,2024-09-01 14:17:22.870,0 days 02:09:38.951000,81,366.20249999999953,0 days 00:00:22.717000,10707,303,8,99,False,0,pos,1490.407740846893,0.2596491720671475,OnTrack,924,13563,1939
177,2024-09-01 14:17:22.915,0 days 02:09:38.996000,81,366.6024999999995,0 days 00:00:22.762000,10740,304,8,99,False,0,car,1494.2216666666664,0.2603136094920813,OnTrack,954,13584,1939
178,2024-09-01 14:17:23.070,0 days 02:09:39.151000,81,366.92879629629584,0 days 00:00:22.917000,10809,306,8,99,False,0,pos,1507.4214669410178,0.2626131931018253,OnTrack,1064,13659,1940
179,2024-09-01 14:17:23.230,0 days 02:09:39.311000,81,367.25509259259223,0 days 00:00:23.077000,10878,308,8,99,False,0,pos,1521.1493582373876,0.26500477730502114,OnTrack,1200,13743,1941
180,2024-09-01 14:17:23.796,0 days 02:09:39.877000,81,367.58138888888857,0 days 00:00:23.643000,10947,310,8,99,False,0,car,1570.0855555555552,0.2735301242752111,OnTrack,1716,13996,1944
181,2024-09-01 14:17:23.929,0 days 02:09:40.010000,81,367.38138888888864,0 days 00:00:23.776000,10992,310,8,99,False,0,pos,1581.5616605162581,0.27552941686470683,OnTrack,1834,14041,1945
182,2024-09-01 14:17:24.156,0 days 02:09:40.237000,81,367.1813888888887,0 days 00:00:24.003000,11037,311,8,99,False,0,car,1601.185555555555,0.2789481646073821,OnTrack,2025,14103,1946
183,2024-09-01 14:17:24.409,0 days 02:09:40.490000,81,366.6480555555554,0 days 00:00:24.256000,11054,312,8,99,False,0,pos,1623.241200517618,0.28279055605292874,OnTrack,2217,14154,1948
184,2024-09-01 14:17:24.476,0 days 02:09:40.557000,81,366.1147222222221,0 days 00:00:24.323000,11072,314,8,99,False,0,car,1629.0966666666661,0.2838106573956684,OnTrack,2261,14164,1948
185,2024-09-01 14:17:24.769,0 days 02:09:40.850000,81,363.0480555555555,0 days 00:00:24.616000,11098,314,8,99,False,0,pos,1654.731219280193,0.2882765429248404,OnTrack,2456,14205,1950
186,2024-09-01 14:17:24.796,0 days 02:09:40.877000,81,359.9813888888889,0 days 00:00:24.643000,11125,315,8,99,False,0,car,1657.0966666666661,0.28868863582977733,OnTrack,2478,14209,1950
187,2024-09-01 14:17:24.869,0 days 02:09:40.950000,81,354.7313888888889,0 days 00:00:24.716000,11143,315,8,99,False,0,pos,1663.4952138726599,0.2898033492326511,OnTrack,2543,14221,1951
188,2024-09-01 14:17:25.156,0 days 02:09:41.237000,81,349.4813888888889,0 days 00:00:25.003000,11161,316,8,100,False,0,car,1688.696666666666,0.2941937829197002,OnTrack,2871,14272,1953
189,2024-09-01 14:17:25.189,0 days 02:09:41.270000,81,345.92583333333323,0 days 00:00:25.036000,11176,316,8,100,False,0,pos,1691.5993365066784,0.2946994672368759,OnTrack,2908,14278,1954
190,2024-09-01 14:17:25.356,0 days 02:09:41.437000,81,342.3702777777776,0 days 00:00:25.203000,11191,317,8,100,False,0,car,1706.3077777777771,0.2972618764982965,OnTrack,3074,14299,1955
191,2024-09-01 14:17:25.516,0 days 02:09:41.597000,81,335.7480555555551,0 days 00:00:25.363000,11265,318,8,100,False,0,car,1720.4411111111106,0.29972409418408485,OnTrack,3208,14314,1956
192,2024-09-01 14:17:25.609,0 days 02:09:41.690000,81,332.236944444444,0 days 00:00:25.456000,11235,318,8,99,False,0,pos,1728.6774977343703,0.3011589840527722,OnTrack,3276,14321,1957
193,2024-09-01 14:17:25.676,0 days 02:09:41.757000,81,328.72583333333296,0 days 00:00:25.523000,11205,319,8,99,False,0,car,1734.6188888888883,0.30219405469278443,OnTrack,3320,14325,1957
194,2024-09-01 14:17:25.970,0 days 02:09:42.051000,81,320.4147222222217,0 days 00:00:25.817000,11255,319,8,99,False,0,pos,1760.7480410796813,0.3067461061530786,OnTrack,3506,14340,1958
195,2024-09-01 14:17:25.996,0 days 02:09:42.077000,81,312.10361111111047,0 days 00:00:25.843000,11305,320,8,100,False,0,car,1763.0633333333328,0.3071494613560062,OnTrack,3526,14341,1958
196,2024-09-01 14:17:26.130,0 days 02:09:42.211000,81,307.8369444444437,0 days 00:00:25.977000,11304,320,8,99,False,0,pos,1775.008776608019,0.30923051902314164,OnTrack,3648,14352,1959
197,2024-09-01 14:17:26.156,0 days 02:09:42.237000,81,303.57027777777694,0 days 00:00:26.003000,11303,321,8,99,False,0,car,1777.3299999999995,0.30963490751052836,OnTrack,3676,14354,1959
198,2024-09-01 14:17:26.315,0 days 02:09:42.396000,81,294.64861111111054,0 days 00:00:26.162000,11355,322,8,99,False,0,car,1791.551666666666,0.3121125140568528,OnTrack,3880,14371,1961
199,2024-09-01 14:17:26.390,0 days 02:09:42.471000,81,284.0986111111105,0 days 00:00:26.237000,11342,322,8,99,False,0,pos,1798.2736820140965,0.31328357998179973,OnTrack,3968,14379,1962
200,2024-09-01 14:17:26.675,0 days 02:09:42.756000,81,273.5486111111104,0 days 00:00:26.522000,11329,323,8,99,False,0,car,1823.851666666666,0.31773961060762845,OnTrack,4188,14397,1964
201,2024-09-01 14:17:26.770,0 days 02:09:42.851000,81,265.5115740740732,0 days 00:00:26.617000,11336,322,8,99,False,0,pos,1832.3624015033158,0.3192222956430426,OnTrack,4261,14403,1965
202,2024-09-01 14:17:26.970,0 days 02:09:43.051000,81,257.47453703703604,0 days 00:00:26.817000,11343,322,8,99,False,0,pos,1850.2494645518884,0.3223384637787742,OnTrack,4438,14416,1965
203,2024-09-01 14:17:27.075,0 days 02:09:43.156000,81,249.43749999999886,0 days 00:00:26.922000,11350,322,8,99,False,0,car,1859.629444444444,0.3239725830512121,OnTrack,4523,14421,1965
204,2024-09-01 14:17:27.190,0 days 02:09:43.271000,81,241.5115740740729,0 days 00:00:27.037000,11331,321,8,99,False,0,pos,1869.895476672039,0.32576106461585763,OnTrack,4633,14429,1966
205,2024-09-01 14:17:27.450,0 days 02:09:43.531000,81,233.585648148147,0 days 00:00:27.297000,11312,321,8,99,False,0,pos,1893.071082720089,0.3297985684194217,OnTrack,4989,14449,1967
206,2024-09-01 14:17:27.475,0 days 02:09:43.556000,81,225.65972222222103,0 days 00:00:27.322000,11294,321,8,99,False,0,car,1895.2961111111106,0.3301861984375175,OnTrack,5012,14450,1967
207,2024-09-01 14:17:27.755,0 days 02:09:43.836000,81,209.6374999999989,0 days 00:00:27.602000,11283,320,8,99,False,0,car,1920.1849999999995,0.33452217926783656,OnTrack,5143,14457,1967
208,2024-09-01 14:17:27.810,0 days 02:09:43.891000,81,203.94305555555434,0 days 00:00:27.657000,11256,320,8,99,False,0,pos,1925.0731821885117,0.33537376667132074,OnTrack,5185,14459,1967
209,2024-09-01 14:17:27.955,0 days 02:09:44.036000,81,198.24861111110977,0 days 00:00:27.802000,11230,320,8,99,False,0,car,1937.9627777777773,0.33761930843235016,OnTrack,5349,14465,1966
210,2024-09-01 14:17:28.070,0 days 02:09:44.151000,81,192.5263888888876,0 days 00:00:27.917000,11233,319,8,99,False,0,pos,1948.1868175118755,0.3394004743370789,OnTrack,5486,14471,1967
211,2024-09-01 14:17:28.155,0 days 02:09:44.236000,81,186.80416666666542,0 days 00:00:28.002000,11236,319,8,99,False,0,car,1955.6849999999995,0.3407067590682246,OnTrack,5565,14474,1966
212,2024-09-01 14:17:28.470,0 days 02:09:44.551000,81,178.35972222222097,0 days 00:00:28.317000,10959,312,8,49,False,0,pos,1982.4801880469206,0.34537484297646653,OnTrack,5767,14483,1967
213,2024-09-01 14:17:28.475,0 days 02:09:44.556000,81,169.9152777777765,0 days 00:00:28.322000,10682,306,8,0,True,0,car,1982.8849999999995,0.3454453666899304,OnTrack,5770,14483,1967
214,2024-09-01 14:17:28.670,0 days 02:09:44.751000,81,164.74861111110965,0 days 00:00:28.517000,10109,291,8,0,True,0,pos,1998.0544465610292,0.3480880893035759,OnTrack,5927,14488,1967
215,2024-09-01 14:17:28.715,0 days 02:09:44.796000,81,159.5819444444428,0 days 00:00:28.562000,9537,277,8,0,True,0,car,2001.3516666666665,0.34866250960956896,OnTrack,5976,14489,1966
216,2024-09-01 14:17:28.870,0 days 02:09:44.951000,81,156.84861111110956,0 days 00:00:28.717000,9624,262,8,0,True,0,pos,2012.0088509847833,0.350519135155001,OnTrack,6163,14496,1966
217,2024-09-01 14:17:28.875,0 days 02:09:44.956000,81,154.11527777777633,0 days 00:00:28.722000,9711,247,8,0,True,0,car,2012.3294444444443,0.3505749868686561,OnTrack,6167,14496,1965
218,2024-09-01 14:17:29.275,0 days 02:09:45.356000,81,148.22638888888764,0 days 00:00:29.122000,9862,193,8,0,True,0,car,2033.7738888888887,0.35431089892335066,OnTrack,6360,14505,1966
219,2024-09-01 14:17:29.290,0 days 02:09:45.371000,81,148.3893518518506,0 days 00:00:29.137000,9727,182,8,0,True,0,pos,2034.4937118183518,0.3544363018064327,OnTrack,6365,14506,1966
220,2024-09-01 14:17:29.670,0 days 02:09:45.751000,81,148.5523148148135,0 days 00:00:29.517000,9592,171,8,0,True,0,pos,2051.497574102293,0.3573986044320622,OnTrack,6485,14519,1965
221,2024-09-01 14:17:29.715,0 days 02:09:45.796000,81,148.71527777777646,0 days 00:00:29.562000,9457,160,5,0,True,0,car,2053.329444444444,0.3577177410043156,OnTrack,6501,14521,1964
222,2024-09-01 14:17:29.910,0 days 02:09:45.991000,81,149.58069444444322,0 days 00:00:29.757000,9693,149,5,0,True,0,pos,2060.814271956019,0.35902169911804727,OnTrack,6577,14537,1965
223,2024-09-01 14:17:29.916,0 days 02:09:45.997000,81,150.44611111110999,0 days 00:00:29.763000,9929,138,4,0,True,0,car,2061.034444444444,0.35906005614127307,OnTrack,6579,14537,1964
224,2024-09-01 14:17:30.076,0 days 02:09:46.157000,81,152.6683333333326,0 days 00:00:29.923000,9929,128,3,0,True,0,car,2066.723333333333,0.36005113747391737,OnTrack,6644,14555,1964
225,2024-09-01 14:17:30.129,0 days 02:09:46.210000,81,154.4461111111102,0 days 00:00:29.976000,9719,125,3,0,True,0,pos,2068.554865832918,0.36037021518942963,OnTrack,6666,14563,1964
226,2024-09-01 14:17:30.276,0 days 02:09:46.357000,81,156.2238888888878,0 days 00:00:30.123000,9509,122,3,0,True,0,car,2073.5011111111107,0.3612319179678882,OnTrack,6722,14585,1963
227,2024-09-01 14:17:30.549,0 days 02:09:46.630000,81,161.96833333333234,0 days 00:00:30.396000,8679,117,3,0,True,0,pos,2082.063585564009,0.3627236167437398,OnTrack,6807,14631,1963
228,2024-09-01 14:17:30.716,0 days 02:09:46.797000,81,167.71277777777686,0 days 00:00:30.563000,7850,112,3,0,True,0,car,2087.1899999999996,0.3636167074245637,OnTrack,6835,14650,1962
229,2024-09-01 14:17:30.909,0 days 02:09:46.990000,81,170.51833333333207,0 days 00:00:30.756000,7850,111,3,0,True,0,pos,2093.145809218432,0.36465428988617726,OnTrack,6859,14677,1962
230,2024-09-01 14:17:30.916,0 days 02:09:46.997000,81,173.32388888888727,0 days 00:00:30.763000,7851,111,3,0,False,0,car,2093.3566666666666,0.3646910241035044,OnTrack,6860,14678,1961
231,2024-09-01 14:17:31.149,0 days 02:09:47.230000,81,177.05722222222062,0 days 00:00:30.996000,7743,108,3,4,False,0,pos,2100.1535968694548,0.3658751412087667,OnTrack,6897,14733,1962
232,2024-09-01 14:17:31.156,0 days 02:09:47.237000,81,180.79055555555396,0 days 00:00:31.003000,7636,105,3,9,False,0,car,2100.3566666666666,0.3659105187120316,OnTrack,6897,14734,1962
233,2024-09-01 14:17:31.329,0 days 02:09:47.410000,81,185.34055555555415,0 days 00:00:31.176000,7889,106,3,26,False,0,pos,2105.412389606787,0.36679129397884364,OnTrack,6920,14784,1962
234,2024-09-01 14:17:31.436,0 days 02:09:47.517000,81,189.89055555555433,0 days 00:00:31.283000,8142,107,3,44,False,0,car,2108.6788888888887,0.3673603623021695,OnTrack,6934,14815,1962
235,2024-09-01 14:17:31.529,0 days 02:09:47.610000,81,193.6572222222209,0 days 00:00:31.376000,8311,111,3,43,False,0,pos,2111.6512013223355,0.36787817930037625,OnTrack,6948,14843,1962
236,2024-09-01 14:17:31.769,0 days 02:09:47.850000,81,197.4238888888875,0 days 00:00:31.616000,8481,115,3,42,False,0,pos,2119.681555411325,0.3692771755169601,OnTrack,6992,14906,1961
237,2024-09-01 14:17:31.796,0 days 02:09:47.877000,81,201.19055555555406,0 days 00:00:31.643000,8651,119,3,41,False,0,car,2120.5788888888887,0.36943350313666584,OnTrack,6997,14912,1960
238,2024-09-01 14:17:31.929,0 days 02:09:48.010000,81,203.74611111110949,0 days 00:00:31.776000,8734,119,3,38,False,0,pos,2124.9708959588525,0.3701986501284422,OnTrack,7028,14943,1961
239,2024-09-01 14:17:31.956,0 days 02:09:48.037000,81,206.30166666666491,0 days 00:00:31.803000,8818,119,3,35,False,0,car,2125.8677777777775,0.3703548990631086,OnTrack,7034,14948,1961
240,2024-09-01 14:17:32.116,0 days 02:09:48.197000,81,211.5016666666652,0 days 00:00:31.963000,8833,121,3,34,False,0,car,2131.2455555555553,0.37129178063537394,OnTrack,7077,14982,1961
241,2024-09-01 14:17:32.189,0 days 02:09:48.270000,81,214.80722222222062,0 days 00:00:32.036000,9161,121,3,39,False,0,pos,2133.7122281415805,0.3717215083381825,OnTrack,7096,14996,1961
242,2024-09-01 14:17:32.316,0 days 02:09:48.397000,81,218.11277777777605,0 days 00:00:32.163000,9489,122,3,44,False,0,car,2138.023333333333,0.3724725611293448,OnTrack,7124,15016,1960
243,2024-09-01 14:17:32.409,0 days 02:09:48.490000,81,220.7349999999983,0 days 00:00:32.256000,9538,123,3,45,False,0,pos,2141.208227988538,0.3730274128237375,OnTrack,7160,15035,1961
244,2024-09-01 14:17:32.476,0 days 02:09:48.557000,81,223.35722222222057,0 days 00:00:32.323000,9588,124,3,47,False,0,car,2143.5344444444445,0.373432671170344,OnTrack,7199,15052,1961
245,2024-09-01 14:17:32.570,0 days 02:09:48.651000,81,227.90722222222053,0 days 00:00:32.417000,9863,126,3,54,False,0,pos,2146.861029581882,0.37401220726176,OnTrack,7257,15077,1961
246,2024-09-01 14:17:32.756,0 days 02:09:48.837000,81,232.45722222222048,0 days 00:00:32.603000,10139,129,3,62,False,0,car,2153.567777777778,0.37518061344256637,OnTrack,7299,15092,1960
247,2024-09-01 14:17:32.890,0 days 02:09:48.971000,81,235.0572222222204,0 days 00:00:32.737000,10131,130,3,67,False,0,pos,2158.4172411134105,0.37602545549857425,OnTrack,7320,15097,1960
248,2024-09-01 14:17:32.916,0 days 02:09:48.997000,81,237.6572222222203,0 days 00:00:32.763000,10123,131,3,73,False,0,car,2159.39,0.37619492324394455,OnTrack,7326,15098,1959
249,2024-09-01 14:17:33.150,0 days 02:09:49.231000,81,241.10944444444272,0 days 00:00:32.997000,10333,137,3,80,False,0,pos,2168.7422877847252,0.37782421817692563,OnTrack,7420,15123,1959
250,2024-09-01 14:17:33.155,0 days 02:09:49.236000,81,244.56166666666513,0 days 00:00:33.002000,10543,144,3,87,False,0,car,2168.95,0.37786040445216174,OnTrack,7422,15123,1958
251,2024-09-01 14:17:33.315,0 days 02:09:49.396000,81,248.2949999999987,0 days 00:00:33.162000,9870,153,3,99,False,0,car,2175.7499999999995,0.3790450563575882,OnTrack,7515,15142,1958
252,2024-09-01 14:17:33.390,0 days 02:09:49.471000,81,250.0449999999987,0 days 00:00:33.237000,10220,158,3,99,False,0,pos,2179.0723234360103,0.3796238500030165,OnTrack,7556,15150,1959
253,2024-09-01 14:17:33.515,0 days 02:09:49.596000,81,251.7949999999987,0 days 00:00:33.362000,10570,163,4,99,False,0,car,2184.805555555555,0.38062265652576227,OnTrack,7610,15159,1958
254,2024-09-01 14:17:33.675,0 days 02:09:49.756000,81,254.01722222222088,0 days 00:00:33.522000,10983,172,4,99,False,0,car,2192.4499999999994,0.3819544220665031,OnTrack,7661,15168,1958
255,2024-09-01 14:17:33.790,0 days 02:09:49.871000,81,254.86166666666531,0 days 00:00:33.637000,11021,174,4,99,False,0,pos,2198.0637612890537,0.38293241515586884,OnTrack,7704,15176,1958
256,2024-09-01 14:17:33.835,0 days 02:09:49.916000,81,255.70611111110975,0 days 00:00:33.682000,11060,177,4,99,False,0,car,2200.316666666666,0.38332490172180034,OnTrack,7722,15179,1957
257,2024-09-01 14:17:33.990,0 days 02:09:50.071000,81,256.17277777777645,0 days 00:00:33.837000,10787,182,4,99,False,0,pos,2208.4012007621695,0.38473333682778904,OnTrack,7803,15195,1957
258,2024-09-01 14:17:34.150,0 days 02:09:50.231000,81,256.63944444444314,0 days 00:00:33.997000,10514,187,4,99,False,0,pos,2217.077510228608,0.386244867201537,OnTrack,7922,15224,1957
259,2024-09-01 14:17:34.195,0 days 02:09:50.276000,81,257.10611111110984,0 days 00:00:34.042000,10241,192,5,99,False,0,car,2219.516666666666,0.38666980121947503,OnTrack,7951,15231,1956
260,2024-09-01 14:17:34.355,0 days 02:09:50.436000,81,257.50611111110993,0 days 00:00:34.202000,10537,196,5,99,False,0,car,2228.2277777777767,0.3881873945100866,OnTrack,8031,15255,1955
261,2024-09-01 14:17:34.430,0 days 02:09:50.511000,81,257.39499999999884,0 days 00:00:34.277000,10661,200,5,99,False,0,pos,2232.417513132077,0.3889173030351903,OnTrack,8069,15267,1955
262,2024-09-01 14:17:34.555,0 days 02:09:50.636000,81,257.28388888888776,0 days 00:00:34.402000,10785,204,5,99,False,0,car,2239.56111111111,0.39016181435246405,OnTrack,8137,15288,1955
263,2024-09-01 14:17:34.630,0 days 02:09:50.711000,81,257.0172222222211,0 days 00:00:34.477000,10986,207,5,99,False,0,pos,2243.924038898596,0.39092189534021154,OnTrack,8179,15301,1955
264,2024-09-01 14:17:34.715,0 days 02:09:50.796000,81,256.75055555555446,0 days 00:00:34.562000,11188,211,5,99,False,0,car,2248.938888888888,0.391795549986745,OnTrack,8225,15315,1954
265,2024-09-01 14:17:34.830,0 days 02:09:50.911000,81,256.1875925925915,0 days 00:00:34.677000,11005,214,5,99,False,0,pos,2255.8450507926595,0.3929986967306401,OnTrack,8292,15336,1954
266,2024-09-01 14:17:35.030,0 days 02:09:51.111000,81,255.62462962962854,0 days 00:00:34.877000,10822,217,5,99,False,0,pos,2268.180936898462,0.39514777481598745,OnTrack,8420,15376,1953
267,2024-09-01 14:17:35.035,0 days 02:09:51.116000,81,255.0616666666656,0 days 00:00:34.882000,10639,220,5,99,False,0,car,2268.4944444444436,0.39520239206770996,OnTrack,8423,15377,1952
268,2024-09-01 14:17:35.395,0 days 02:09:51.476000,81,252.86166666666577,0 days 00:00:35.242000,10581,231,6,99,False,0,car,2291.5944444444435,0.39922672427584976,OnTrack,8625,15448,1953
269,2024-09-01 14:17:35.450,0 days 02:09:51.531000,81,252.25055555555468,0 days 00:00:35.297000,10610,233,6,99,False,0,pos,2295.167349431237,0.3998491726141604,OnTrack,8657,15461,1953
270,2024-09-01 14:17:35.595,0 days 02:09:51.676000,81,251.6394444444436,0 days 00:00:35.442000,10640,235,6,99,False,0,car,2304.649999999999,0.4015011785060395,OnTrack,8744,15495,1952
271,2024-09-01 14:17:35.650,0 days 02:09:51.731000,81,250.99129629629547,0 days 00:00:35.497000,10752,237,6,99,False,0,pos,2308.2914632088177,0.40213557061322586,OnTrack,8779,15509,1952
272,2024-09-01 14:17:35.850,0 days 02:09:51.931000,81,250.34314814814738,0 days 00:00:35.697000,10864,239,6,99,False,0,pos,2321.7085465140653,0.4044730078636416,OnTrack,8903,15557,1951
273,2024-09-01 14:17:35.875,0 days 02:09:51.956000,81,249.69499999999925,0 days 00:00:35.722000,10977,241,6,99,False,0,car,2323.3944444444437,0.4047667140688735,OnTrack,8918,15563,1950
274,2024-09-01 14:17:35.950,0 days 02:09:52.031000,81,249.05611111111034,0 days 00:00:35.797000,11068,242,6,99,False,0,pos,2328.4598616843546,0.40564917821373236,OnTrack,8965,15581,1951
275,2024-09-01 14:17:36.075,0 days 02:09:52.156000,81,248.41722222222143,0 days 00:00:35.922000,11159,244,6,99,False,0,car,2336.949999999999,0.4071282750568151,OnTrack,9043,15610,1950
276,2024-09-01 14:17:36.170,0 days 02:09:52.251000,81,247.88388888888812,0 days 00:00:36.017000,11216,245,6,99,False,0,pos,2343.4689018480517,0.4082639558649892,OnTrack,9105,15632,1950
